timestamp,open,high,low,close,volume,EMA_20,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,SMA_50
2023-03-20,0.4,7.5,0.4,1.282,178775507.2,,,,,,,,,,,
2023-03-27,1.282,1.444,1.109,1.202,74564886.83,,,,,,,,,,,
2023-04-03,1.202,1.29,1.1,1.182,35800612.92,,,,,,,,,,,
2023-04-10,1.182,1.744,1.154,1.695,102521783.95,,,,,,,,,,,
2023-04-17,1.695,1.819,1.3,1.34,72832578.14,,,,,,0.9677520976028996,1.3402,1.7126479023971006,55.5809435005373,0.4997315060727785,
2023-04-24,1.34,1.504,1.28,1.368,59822173.66,,,,,,0.9893747834726537,1.3574,1.7254252165273463,54.225020852710514,0.5144011870980212,
2023-05-01,1.368,1.388,1.216,1.22,29713355.85,,,,,,0.9988199342868246,1.361,1.7231800657131755,53.222640075411526,0.3053454436781959,
2023-05-08,1.22,1.23,1.006,1.171,51630512.04,,,,,,0.9921908893657987,1.3588,1.7254091106342013,53.96071690229633,0.24386888575256274,
2023-05-15,1.171,1.23,1.11,1.127,21444975.6,,,,,,1.0572025532088263,1.2452,1.433197446791174,30.195542369285867,0.18563402850014293,
2023-05-22,1.127,1.26,1.068,1.248,19920665.15,,,,,,1.0630763303611839,1.2268000000000001,1.3905236696388164,26.691175356833426,0.5647432348870762,
2023-05-29,1.248,1.28,1.128,1.207,24336204.24,,,,,,1.110804057377459,1.1946,1.2783959426225413,14.02912148376715,0.5739892625580678,
2023-06-05,1.207,1.207,0.928,0.993,49979965.94,,,,,,0.9737718380646931,1.1492,1.3246281619353069,30.530484151637115,0.054803521062934235,
2023-06-12,0.993,1.033,0.908,0.994,22471375.0,,,,,,0.9024901800672759,1.1138,1.3251098199327238,37.943943245236845,0.2165299747116785,
2023-06-19,0.994,1.175,0.983,1.114,23959474.78,,,,,,0.9002842822357704,1.1112000000000002,1.32211571776423,37.96179225418103,0.5066377224743627,
2023-06-26,1.114,1.244,1.061,1.151,26957507.92,,46.34889062547435,,,,0.9206981589812657,1.0918,1.2629018410187345,31.343074009660075,0.672996385215744,
2023-07-03,1.151,1.197,1.058,1.124,13480224.67,,45.06812171598917,,,,0.9396041298563994,1.0752000000000002,1.2107958701436008,25.222446083259054,0.6799464834302075,
2023-07-10,1.124,1.334,1.096,1.271,32193693.38,,52.727268372074505,,,,0.9539230936498482,1.1308,1.3076769063501519,31.28349953133213,0.8963208168127244,
2023-07-17,1.271,1.349,1.214,1.251,22441948.31,,51.671653167282074,,,,1.0506528981695131,1.1822000000000001,1.3137471018304872,22.25462727634698,0.7615032906185046,
2023-07-24,1.251,1.254,1.138,1.158,9761648.82,,46.96332388784802,,,,1.0737720169925264,1.191,1.3082279830074737,19.68563946389145,0.35924862326644186,
2023-07-31,1.158,1.195,1.119,1.138,8966896.52,1.2118000000000002,45.99273473056351,,,,1.0672283861624325,1.1884,1.3095716138375673,20.39239546239774,0.29203049953777926,
2023-08-07,1.138,1.196,1.11,1.141,7557982.08,1.205057142857143,46.172438528735995,,,,1.0772755921211528,1.1918,1.3063244078788472,19.21872929666844,0.27821321698628587,
2023-08-14,1.141,1.167,0.893,1.029,21837342.43,1.1882897959183676,40.72438843619638,,,,1.0022243647083513,1.1434,1.2845756352916486,24.69400652294012,0.09483093607595242,
2023-08-21,1.029,1.033,0.931,0.959,14984305.0,1.1664526724975706,37.728072532783976,,,,0.9293439689571887,1.085,1.2406560310428112,28.692355952591935,0.09526142624905651,
2023-08-28,0.959,0.996,0.87,0.904,16370623.61,1.1414571798787543,35.516925006751634,,,,0.8448541788155848,1.0342,1.2235458211844152,36.61686737273549,0.15618464884632863,
2023-09-04,0.904,0.929,0.83,0.844,11599478.15,1.1131279246522063,33.22899097117079,,,,0.7696249772202648,0.9753999999999999,1.181175022779735,42.192951154343895,0.1807192675161246,
2023-09-11,0.844,0.849,0.739,0.795,23092129.57,1.0828300270662818,31.44734411165908,-0.13615621483624785,,,0.7410169500221029,0.9062000000000001,1.0713830499778974,36.45620171659616,0.1634037208573171,
2023-09-18,0.795,0.871,0.784,0.808,10808719.61,1.056655738774255,32.48167170207845,-0.1425157013988062,,,0.7390300849801037,0.8620000000000001,0.9849699150198965,28.53130278883907,0.28043410052262413,
2023-09-25,0.808,0.985,0.799,0.969,12129577.85,1.0483075731767069,43.792519319030816,-0.1330307897153541,,,0.7346261231932795,0.8640000000000001,0.9933738768067207,29.947656668222365,0.9058006244833555,
2023-10-02,0.969,0.988,0.838,0.847,11883416.65,1.0291354233503538,38.525761589609054,-0.13381576443954013,,,0.729437668096124,0.8526,0.9757623319038761,28.890999742874982,0.47726577633991757,
2023-10-09,0.847,0.857,0.787,0.803,11632184.99,1.0075987163646059,36.806486758323345,-0.13641577866003296,,,0.7147506266887473,0.8443999999999999,0.9740493733112525,30.70804673407215,0.3403386034863052,
2023-10-16,0.803,0.853,0.763,0.852,13561843.89,0.9927797909965482,40.016830735628595,-0.13298939916144437,,,0.7358706874863341,0.8558,0.9757293125136659,28.027415871387216,0.48415733434823527,
2023-10-23,0.852,0.997,0.829,0.948,38094565.82,0.988515048996877,45.82377483417559,-0.12113124543279019,,,0.7564428643538161,0.8838000000000001,1.0111571356461841,28.82035203579633,0.7520471258805491,
2023-10-30,0.948,1.119,0.907,1.09,58995865.05,0.9981802824257459,53.06218083637525,-0.09913262076865614,,,0.7028541981906514,0.908,1.1131458018093487,45.186299958006316,0.9435869474168935,
2023-11-06,1.09,1.224,0.962,1.156,73646860.33,1.013210731718532,56.004455227732585,-0.07550255733358058,0.04790745063824747,-0.12341000797182805,0.6995515217434138,0.9698,1.2400484782565862,55.73282702754921,0.8444977770110017,
2023-11-13,1.156,1.198,0.982,1.046,68738065.14,1.0163335191739098,50.34060069220191,-0.06490347564132948,0.046805225864398864,-0.11170870150572834,0.8039850751463405,1.0184000000000002,1.23281492485366,42.108194197497966,0.5643611913182748,
2023-11-20,1.046,1.085,0.943,1.038,65294003.25,1.0183969935382993,49.94499414944381,-0.05649788769849651,0.044168651045785476,-0.10066653874428198,0.9192381284962672,1.0555999999999999,1.1919618715037326,25.83589835235557,0.43546583144571294,
2023-11-27,1.038,1.125,0.986,1.097,34014472.62,1.0258829941536993,52.88565498812404,-0.04456190982079544,0.04488370313878923,-0.08944561295958467,1.0008342859073462,1.0854000000000001,1.169965714092654,15.582405397577647,0.5685857154076082,
2023-12-04,1.097,1.242,1.021,1.156,109271818.84,1.038275089948585,55.68910384871895,-0.029995979462815736,0.047559706797415155,-0.07755568626023089,0.9964973065977174,1.0985999999999998,1.2007026934022822,18.5877832518264,0.7810895486069371,
2023-12-11,1.156,1.259,1.005,1.105,99374738.15,1.044629843286815,52.76630446401442,-0.022310467308127135,0.044196175161683005,-0.06650664246981014,1.0023432745219731,1.0884,1.174456725478027,15.81343724329785,0.5964480109357546,
2023-12-18,1.105,1.464,1.034,1.354,160259748.49,1.0740936677356898,62.98177219077063,0.0038284435516220405,0.056268068817145744,-0.052439625265523704,0.9326891627184677,1.15,1.3673108372815321,37.79318909244039,0.96937373798738,
2023-12-25,1.354,1.669,1.222,1.561,181558565.94,1.1204656993799098,68.98672550179465,0.04077683874314486,0.07457317120693485,-0.03379633246378999,0.8960460152222534,1.2546,1.6131539847777465,57.15829503869705,0.9272717819464832,
2024-01-01,1.561,2.118,1.44,1.722,291539047.75,1.177754680391347,72.69653787292643,0.08210362313829078,0.09271996448166461,-0.010616341343373838,0.9095351534096592,1.3796,1.8496648465903407,68.1450922862193,0.864205069240585,
2024-01-08,1.722,2.405,1.569,2.03,251078299.58,1.2589209013064568,78.0948707998346,0.13811630466567526,0.11898611680723928,0.019130187858435982,0.9241941923466586,1.5544,2.1846058076533414,81.08669681592144,0.8773370494402156,
2024-01-15,2.03,2.205,1.725,1.816,100181631.93,1.3119760535629847,68.03036435580745,0.16335568415675206,0.11538039703865285,0.0479752871180992,1.2389370672645634,1.6965999999999997,2.1542629327354357,53.95059916720926,0.6304453468476796,
2024-01-22,1.816,1.897,1.544,1.799,85027725.6,1.3583592865569862,67.28848961768226,0.17991239818358729,0.10554968885239047,0.07436270933119682,1.481856423936241,1.7856,2.089343576063759,34.021457892446115,0.5220580796697857,
2024-01-29,1.799,1.972,1.692,1.731,43914852.22,1.3938488783134637,64.26939534180144,0.18540939751306107,0.0888373505454914,0.09657204696756967,1.5967436337009855,1.8196,2.0424563662990147,24.495094119478413,0.3012172560484045,
2024-02-05,1.731,2.019,1.7,1.942,47634040.26,1.4460537470455148,68.92806970356106,0.2044351445944086,0.08629047810147114,0.11814466649293745,1.6484587440772909,1.8636,2.0787412559227088,23.08878041668909,0.6822058713559009,
2024-02-12,1.942,2.172,1.903,2.039,57376749.97,1.5025248187554658,70.81214449511224,0.22474950319552822,0.0852838693620726,0.13946563383345562,1.6446427577631926,1.8654000000000004,2.0861572422368084,23.668622519224606,0.893192083396697,
2024-02-19,2.039,2.1,1.737,1.905,74840294.74,1.5408557883978025,64.9528433492252,0.22741460462722585,0.07035917663501617,0.15705542799220967,1.6669394164439562,1.8832,2.099460583556044,22.967351694567114,0.550402157530363,
2024-02-26,1.905,2.194,1.79,2.044,137885150.27,1.588774284740869,67.91829094646185,0.2379993467218351,0.06475513498370034,0.17324421173813476,1.7037744322541797,1.9322000000000004,2.160625567745821,23.644091475605077,0.7447186650410442,1.25532
2024-03-04,2.044,2.276,1.71,2.068,206587201.89,1.6344148290512626,68.41522231635653,0.245494522474343,0.057800248588966596,0.1876942738853764,1.8716337544506345,1.9996000000000003,2.127566245549366,12.799184391814936,0.7672579777048042,1.27104
2024-03-11,2.068,2.256,1.614,1.737,216871200.01,1.6441848453320949,55.61943708679802,0.22216459438899339,0.027576256402893573,0.1945883379860998,1.7092725847404653,1.9586000000000001,2.207927415259535,25.459758527472154,0.05560442527082761,1.28174
2024-03-18,1.737,1.798,1.445,1.671,184692088.21,1.6467386695861812,53.4719011025005,0.19608941318948592,0.0012008601627088722,0.19488855302677704,1.5664156312685753,1.8850000000000002,2.203584368731425,33.80205503781696,0.16413920298078424,1.2915200000000002
2024-03-25,1.671,1.756,1.609,1.662,76982039.19,1.6481921296255926,53.17041508947084,0.17270755426463524,-0.017744799009713458,0.1904523532743487,1.47375504966979,1.8364,2.19904495033021,39.49520260620888,0.2595444251447616,1.2908600000000001
2024-04-01,1.662,1.663,1.383,1.529,91163673.83,1.636840498232679,48.79230485484959,0.14181057015810428,-0.03891342649299556,0.18072399665109984,1.3725773843008169,1.7334,2.094222615699183,41.631777512309114,0.21675833067735448,1.29464
2024-04-08,1.529,1.592,0.854,1.18,277441747.85,1.5933318793533764,39.58201995584233,0.08814700061414826,-0.07406159682956126,0.16220859744370952,1.1564737674532262,1.5558,1.955126232546774,51.33387743241726,0.029457409292561437,1.29088
2024-04-15,1.18,1.27,1.042,1.188,147623121.58,1.5547288432244835,39.86225221835937,0.04573654583624376,-0.09317764128597264,0.1389141871222164,1.006463880892594,1.4460000000000002,1.8855361191074063,60.79337746990401,0.2065087614142642,1.29024
2024-04-22,1.188,1.24,1.006,1.101,117397816.36,1.5115165724411992,37.80846733374413,0.0050475964138259055,-0.1070932725667124,0.11214086898053831,0.8893624507568301,1.332,1.77463754924317,66.46209448095645,0.23906416164312289,1.2888399999999998
2024-04-29,1.101,1.112,0.967,1.071,128981644.43,1.469562613161085,37.098663933821804,-0.029281894973126166,-0.11313821116293157,0.08385631618980541,0.886050339435722,1.2138,1.541549660564278,54.0038985935538,0.28215080413181054,1.28772
2024-05-06,1.071,1.133,0.984,0.997,78665979.61,1.4245566500028863,35.33641739062769,-0.061747657228167,-0.11648317873437793,0.05473552150621093,0.9650730524461395,1.1074,1.2497269475538604,25.704704271963237,0.11216058554820921,1.2827000000000002
2024-05-13,0.997,1.075,0.924,0.972,77419805.21,1.381456016669278,34.736097958928696,-0.08847442073592648,-0.11456795379370993,0.02609353305778345,0.9115773038752101,1.0657999999999999,1.2200226961247895,28.94026949236062,0.19589430623070778,1.278
2024-05-20,0.972,1.26,0.947,1.194,195835211.34,1.3636030627007754,43.85727747520241,-0.0906965354985767,-0.09343205484508812,0.0027355193465114225,0.9089468443845574,1.0669999999999997,1.225053155615442,29.625708643944208,0.9017635696847546,1.28202
2024-05-27,1.194,1.276,1.091,1.113,91579516.4,1.3397361043483207,41.574210232701944,-0.09786546831263498,-0.08048079012731713,-0.01738467818531786,0.909007481471238,1.0694,1.229792518528762,29.996730601975305,0.6359165639393011,1.2844
2024-06-03,1.113,1.141,0.886,0.98,101204724.65,1.3054755229818138,38.069844369076186,-0.11297656418333424,-0.07647350879841311,-0.036503055384921136,0.8757216822510566,1.0512000000000001,1.2266783177489438,33.38628572087967,0.29712593295467454,1.28172
2024-06-10,0.98,0.999,0.877,0.925,95660240.27,1.2692397588883075,36.692451304964905,-0.12791572403435691,-0.07313013491954862,-0.0547855891148083,0.8359163520841002,1.0368,1.2376836479158997,38.750703687480666,0.2217294658876238,1.2772
2024-06-17,0.925,0.93,0.726,0.784,105196537.17,1.2230264485179925,33.360138640040965,-0.14941032820214573,-0.07569979126986995,-0.07371053693227578,0.7120306423031888,0.9991999999999999,1.286369357696811,57.47985542370118,0.12530821232813313,1.2704
2024-06-24,0.784,0.847,0.739,0.803,54503228.68,1.183023929611517,34.22697280394016,-0.1630324787244628,-0.07145755343374961,-0.09157492529071319,0.6792497156154746,0.921,1.1627502843845254,52.49734731477207,0.2559465125337547,1.26104
2024-07-01,0.803,0.818,0.565,0.651,111077297.09,1.1323549839342297,30.777805534204777,-0.18397253991745233,-0.0739180917013913,-0.11005444821606103,0.5981201527248017,0.8286,1.0590798472751983,55.631148268211035,0.11471685681060559,1.2490400000000002
2024-07-08,0.651,0.735,0.604,0.722,85386164.48,1.0932735568928746,34.11756253677138,-0.19261819994139062,-0.06605100138026365,-0.12656719856112697,0.5947254817589726,0.777,0.9592745182410275,46.917507912748384,0.3491286644706097,1.2403199999999999
