timestamp,open,high,low,close,volume,EMA_20,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,SMA_50,SMA_200,ATRr_10
2019-12-19,140.0,140.0,123.86,125.49,558.69115135,,,,,,,,,,,,,
2019-12-26,125.1,137.78,123.47,130.59,1109.95975838,,,,,,,,,,,,,
2020-01-02,130.5,147.0,116.77,135.02,1906.21835418,,,,,,,,,,,,,
2020-01-09,141.42,171.5,135.0,165.41,980.66227713,,,,,,,,,,,,,
2020-01-16,164.79,179.62,145.09,167.95,1192.20358842,,,,,,108.76886746695408,144.892,181.01513253304591,49.86214909456135,0.8191583672720829,,,
2020-01-23,167.92,180.99,155.71,175.0,1372.34558911,,,,,,118.23274269120387,154.794,191.35525730879615,47.23859750222378,0.7763307594886609,,,
2020-01-30,173.46,204.8,171.2,204.18,1385.05012622,,,,,,125.32193161354016,169.512,213.70206838645984,52.13798242774534,0.892260085420263,,,
2020-02-06,203.7,276.57,195.11,265.97,3125.48487592,,,,,,120.19931194189182,195.702,271.20468805810816,77.16087526760909,0.9653344258811062,,,
2020-02-13,265.79,288.0,237.45,259.19,5029.49346645,,,,,,132.0929439143032,214.458,296.8230560856968,76.8122952612603,0.7715471956545416,,,
2020-02-20,257.34,311.43,209.4,224.43,5864.32596849,,,,,,157.7631081393987,225.754,293.7448918606013,60.23449583227876,0.4902634017309662,,,
2020-02-27,223.64,238.3,210.09,223.77,4355.16750215,,,,,,188.76857869421173,235.50799999999998,282.24742130578824,39.692427693146946,0.3744314791233163,,,47.85729690626965
2020-03-05,224.71,250.78,182.34,195.05,3852.14559501,,,,,,181.76320432829772,233.68200000000002,285.6007956717023,44.43542563971748,0.12795747185391762,,,50.85686276613973
2020-03-12,195.24,195.24,87.57,118.06,37782.51635895,,,,,,108.93736027200603,204.1,299.2626397279939,93.25099434394312,0.04793183414241906,,,58.77429249913709
2020-03-19,119.66,151.73,116.02,135.92,11586.57441104,,,,,,90.47672116736035,179.446,268.4152788326396,99.15994653838997,0.25538747435574427,,,55.68179081329392
2020-03-26,136.0,141.26,121.0,135.69,6633.39334271,,43.593833304318984,,,,80.65240552380416,161.698,242.74359447619585,100.24316253286477,0.3395471082167279,,,51.088907303799324
2020-04-02,137.53,175.59,135.0,172.99,9929.78665152,,52.651507300132224,,,,95.19067433680033,151.542,207.89332566319968,74.37057141016969,0.6903060819561754,,,49.766808064246355
2020-04-09,173.3,173.35,149.66,152.86,7730.83971269,,48.15712248829111,,,,105.98654620801705,143.10399999999998,180.22145379198292,51.874795661872405,0.6314206525948076,,,46.56601357736627
2020-04-16,152.0,188.8,149.5,182.25,7705.87410055,,54.29182891259984,,,,117.96023721837035,155.942,193.92376278162965,48.71267879292256,0.8463241049560263,,,45.69398191478181
2020-04-23,183.0,218.64,171.0,215.31,9280.43475964,,60.02253209931739,,,,117.66176960054929,171.82,225.9782303994507,63.04065929397125,0.9015086874075663,,,45.92295071131343
2020-04-30,215.1,228.4,193.31,198.84,9873.49033761,179.19850000000002,56.2395740345098,,,,141.61532806242138,184.45,227.2846719375786,46.445835660155716,0.6679714043447097,,,44.670463141705156
2020-05-07,198.46,219.41,154.0,199.64,10810.89194959,181.14530952380954,56.38337121832493,,,,147.34537828612133,189.78,232.21462171387867,44.719803682030424,0.616178719189279,,,47.03145877856727
2020-05-14,199.95,216.7,191.43,210.0,4635.55048699,183.89337528344674,58.29461222699409,,,,178.51637194029524,201.208,223.89962805970475,22.55539348306703,0.6937278360298136,,,44.587946227435545
