timestamp,open,high,low,close,volume,EMA_20,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,SMA_50,SMA_200,ATRr_10
2025-02-26 04:00:00,2492.0,2504.06,2476.65,2484.56,51.72809202,,,,,,,,,,,,,
2025-02-26 08:00:00,2486.54,2494.29,2459.36,2465.31,251.50791488,,,,,,,,,,,,,
2025-02-26 12:00:00,2465.01,2465.01,2372.06,2426.76,924.05368096,,,,,,,,,,,,,
2025-02-26 16:00:00,2429.09,2432.45,2268.33,2298.68,737.56706457,,,,,,,,,,,,,
2025-02-26 20:00:00,2297.63,2381.87,2256.17,2335.01,702.36689304,,,,,,2256.1872593728526,2402.064,2547.940740627147,12.1459495356616,0.2701689806348707,,,
2025-02-27 00:00:00,2337.0,2369.98,2318.4,2332.98,64.62562815,,,,,,2245.3462940621457,2371.7480000000005,2498.1497059378553,10.658949090531943,0.3466476393164317,,,
2025-02-27 04:00:00,2332.35,2371.69,2305.41,2358.17,218.43166832,,,,,,2264.9668165795797,2350.3199999999997,2435.6731834204197,7.263111697166345,0.5459853967094233,,,
2025-02-27 08:00:00,2355.82,2380.0,2346.4,2353.18,66.70115385,,,,,,2293.758951356227,2335.6040000000003,2377.4490486437735,3.5832314590806678,0.7100128996099874,,,
2025-02-27 12:00:00,2353.45,2358.16,2292.55,2325.36,96.76368711,,,,,,2315.8329746883514,2340.94,2366.0470253116487,2.1450379173877683,0.18972827711350862,,,
2025-02-27 16:00:00,2323.04,2334.68,2279.65,2294.79,302.19534361,,,,,,2287.6492867934057,2332.8959999999997,2378.1427132065937,3.8790167419888415,0.0789086399932535,,,
2025-02-27 20:00:00,2288.58,2309.48,2232.58,2307.49,258.37754766,,,,,,2278.202910888277,2327.7980000000002,2377.3930891117234,4.261116223291123,0.2952619869857226,,,73.23313053148473
2025-02-28 00:00:00,2306.3,2312.34,2126.0,2145.67,903.19547757,,,,,,2140.2697514964766,2285.298,2430.326248503523,12.692283326159055,0.018617919471709966,,,89.71646134714832
2025-02-28 04:00:00,2145.37,2153.33,2079.22,2103.64,642.23667353,,,,,,2051.587689241948,2235.3900000000003,2419.192310758053,16.44476451608466,0.1415986299175828,,,87.54155837377157
2025-02-28 08:00:00,2106.02,2150.78,2078.53,2127.01,513.88440737,,,,,,2021.336076887806,2195.7200000000003,2370.1039231121945,15.883985491063909,0.3029921601322338,,,85.49123881370585
2025-02-28 12:00:00,2126.37,2224.61,2108.09,2220.4,733.65887627,,35.05246641251891,,,,2031.9805775158666,2180.842,2329.7034224841336,13.651738409672367,0.6328685408881415,,,89.51451042986285
2025-02-28 16:00:00,2222.89,2253.1,2196.35,2227.77,466.44658423,,36.19208177848688,,,,2064.534183890808,2164.898,2265.2618161091923,9.271920996665168,0.8132204535327623,,,85.38856350317923
2025-02-28 20:00:00,2231.42,2238.52,2200.32,2236.24,62.26882326,,37.54833340360282,,,,2071.045935569746,2183.0119999999997,2294.9780644302537,10.257943101572868,0.7376970212843237,,,79.59640928197842
2025-03-01 00:00:00,2235.08,2273.0,2213.88,2263.39,174.66388097,,41.8173725055056,,,,2122.324230251372,2214.962,2307.599769748628,8.364727679177179,0.761383667436127,,,77.13893008244244
2025-03-01 04:00:00,2262.57,2279.24,2225.54,2231.9,65.10676032,,38.5277416722604,,,,2206.5712465364977,2235.9399999999996,2265.3087534635015,2.626971516543547,0.4312194164961711,,,74.38110185169192
2025-03-01 08:00:00,2233.18,2239.39,2173.2,2184.18,146.96725383,2286.1245,34.14424757041453,,,,2177.6792739584366,2228.696,2279.712726041563,4.5781682240703345,0.06371171325524766,,,73.43406041081053
2025-03-01 12:00:00,2183.14,2185.5,2144.84,2176.99,75.44024955,2275.730738095238,33.52532963425591,,,,2152.750552821901,2218.54,2284.329447178099,5.930877710395051,0.18421987277442978,,,69.703050689577
2025-03-01 16:00:00,2174.82,2231.9,2171.81,2222.92,37.92721046,2270.7011439909293,40.895662677424056,,,,2152.1219468268882,2215.8759999999997,2279.6300531731113,5.7542979095501305,0.5552435464838112,,,68.62363729851421
2025-03-01 20:00:00,2222.53,2234.66,2194.52,2217.38,142.1825357,2265.622939801317,40.31503733252539,,,,2162.8377417655215,2206.674,2250.5102582344784,3.9730615609263955,0.6221135246390573,,,65.4641349731198
2025-03-02 00:00:00,2217.74,2228.36,2203.24,2223.96,49.80173888,2261.65504077262,41.37959301121736,,,,2164.5706407395933,2205.0860000000002,2245.601359260407,3.674719195569421,0.7329240113445585,,,61.0373810114783
2025-03-02 04:00:00,2222.57,2235.12,2220.77,2222.55,10.5724529,2257.9307511752277,41.20997043312901,,,,2176.700637831488,2212.7599999999998,2248.8193621685114,3.2592203554395054,0.6357483800496813,,,55.963953655972894
2025-03-02 08:00:00,2221.6,2257.71,2208.01,2238.63,297.12116296,2256.0925843966347,44.02784148425124,-40.357057012982295,,,2210.7991769553987,2225.088,2239.3768230446017,1.2843377919975736,0.9738668803487027,,,55.28911150840039
2025-03-02 12:00:00,2238.88,2290.57,2175.77,2232.65,254.34620139,2253.859957311241,43.19858892473064,-37.14286152249042,,,2211.8349968747966,2227.034,2242.2330031252036,1.3649547447594863,0.6847489586566158,,,61.65126425653503
2025-03-02 16:00:00,2231.33,2519.28,2216.24,2488.4,1866.68997113,2276.19710423398,69.5838959936216,-13.799627317433078,,,2073.74365254928,2281.2380000000003,2488.7323474507207,18.19138094760129,0.9991991409529855,,,87.28046936769233
2025-03-02 20:00:00,2490.35,2550.0,2486.59,2515.14,522.74857151,2298.9535704974105,71.09570144317884,6.779597513508634,,,2073.7077897775557,2339.474,2605.2402102224446,22.720167885810607,0.8304897184878554,,,84.76159788825682
2025-03-03 00:00:00,2519.02,2523.17,2421.64,2440.0,247.58219137,2312.3865637833715,61.800128350385634,16.831587366656095,,,2137.579481303321,2382.964,2628.348518696679,20.594899351956567,0.6162176006516991,,,86.52132343751975
2025-03-03 04:00:00,2441.42,2455.91,2355.72,2390.0,362.54245226,2319.7783196135265,56.50581695036948,20.526661042294563,,,2213.434939202621,2413.2380000000003,2613.0410607973795,16.558918830001783,0.4418477376991587,,,87.94869920588266
2025-03-03 08:00:00,2386.65,2386.65,2323.15,2356.17,202.61150053,2323.244193936048,53.18585629064631,20.489050263466652,,,2319.6377424941884,2437.942,2556.2462575058116,9.705256114034839,0.1543995891441906,,,85.75514054203995
2025-03-03 12:00:00,2355.37,2386.2,2268.58,2290.65,260.94260857,2320.1399849897575,47.37970073744145,14.999423012094667,,,2246.542646547307,2398.3920000000003,2550.2413534526936,12.662596727531888,0.1452339191764626,,,89.05493085387708
2025-03-03 16:00:00,2289.94,2293.09,2100.0,2109.4,437.95387821,2300.069510228828,35.75224613567678,-3.9311900539328235,-2.197365975175267,-1.7338240787575563,2087.8376814819603,2317.2439999999997,2546.650318518039,19.79992771741253,0.046995912443327535,,,99.79019117554773
2025-03-03 20:00:00,2106.2,2170.24,2099.57,2144.48,675.2608577,2285.2514616356066,38.878694181772445,-15.919662512456853,-11.348670746959437,-4.570991765497416,2033.4695323368032,2258.1400000000003,2482.8104676631974,19.898719092987772,0.2470517572198503,,,96.79486349153179
2025-03-04 00:00:00,2147.39,2161.58,2005.05,2078.86,1202.23534968,2265.595131956025,35.40771147824982,-30.365563583808125,-20.635657454648566,-9.72990612915956,1979.5998872000016,2195.912,2412.224112799998,19.70134621059479,0.22943725045063543,,,102.92174245031977
2025-03-04 04:00:00,2076.78,2118.8,2070.72,2079.07,233.06222349,2247.830833674499,35.427579544417306,-41.320778798299216,-25.272698135311725,-16.04808066298749,1982.7549857516042,2140.4919999999997,2298.2290142483953,14.738388580606289,0.3053025147817379,,,97.3111710102096
2025-03-04 08:00:00,2087.07,2115.07,2082.49,2101.87,220.42609489,2233.9298018959753,37.669278628970694,-47.61422913673778,-25.252918779000225,-22.36131035773755,2054.4215026312163,2102.736,2151.0504973687835,4.595393560464422,0.49103788668864934,,,91.05316942513333
2025-03-04 12:00:00,2097.81,2155.71,2028.0,2072.63,191.89061162,2218.5679160011205,35.94580112014651,-54.334918386091886,-25.578886422683464,-28.75603196340842,2042.395820066001,2095.382,2148.368179933999,5.057424367871716,0.2853025069146295,,,94.78698720298931
2025-03-04 16:00:00,2072.27,2174.49,1999.0,2171.04,2340.55659103,2214.0414478105376,45.057030704055336,-51.13084394172802,-17.899849582655676,-33.23099435907234,2027.5812010110537,2100.6940000000004,2173.806798988947,6.9608233268573665,0.9810785592453847,,,102.99204176153248
2025-03-04 20:00:00,2170.32,2219.28,2128.26,2170.78,757.94269829,2209.9213099238195,45.03880287175964,-48.05858226660848,-11.862070326028913,-36.19651194057957,2032.234148035695,2119.0780000000004,2205.921851964306,8.196380875485042,0.797672194580051,,,101.7768763679421
2025-03-05 00:00:00,2171.43,2190.49,2156.2,2161.58,92.41211468,2205.3173756453607,44.355025922254605,-45.83776662636819,-7.713003748630896,-38.1247628777373,2054.2337366562033,2135.58,2216.9262633437966,7.618189282892389,0.6598106595881071,,,94.93720194687003
2025-03-05 04:00:00,2160.94,2211.76,2160.93,2209.94,102.49072077,2205.7576255838976,48.75884694217948,-39.71766586405556,-1.2743223890546105,-38.44334347500095,2066.2930045379135,2157.1940000000004,2248.0949954620874,8.427707054820932,0.7901288359487713,,,90.4730344389166
2025-03-05 08:00:00,2208.41,2272.99,2208.41,2216.33,198.36994202,2206.764518385431,49.32948181727219,-33.96034856179904,3.5863959305615367,-37.546744492360574,2140.813741844726,2185.9339999999997,2231.0542581552736,4.12823609086769,0.8368331791830336,,,87.85552665854809
2025-03-05 12:00:00,2218.36,2231.89,2168.45,2186.88,252.80078794,2204.870754729676,46.7457317352526,-31.411905107759594,4.907871507680788,-36.31977661544038,2146.452923292543,2189.102,2231.751076707457,3.8964905890595296,0.4739501980870403,,,85.39006458922714
2025-03-05 16:00:00,2186.88,2221.35,2162.39,2216.06,139.86314842,2205.936397136373,49.56453429445018,-26.729541659634833,7.672187964644436,-34.40172962427927,2155.687661362327,2198.158,2240.6283386376726,3.8641752446978552,0.7107588563482787,,,82.72378695626149
2025-03-05 20:00:00,2219.64,2250.0,2216.3,2242.68,69.22727193,2209.4357878852898,52.057620347300585,-20.632880363701133,11.015079408462512,-31.647959772163645,2178.7861078895944,2214.3779999999997,2249.969892110405,3.2146175684914953,0.897590551131813,,,77.80678438324603
2025-03-06 00:00:00,2243.1,2294.15,2235.62,2288.43,58.71081926,2216.959046181929,56.0761685390473,-11.971588688953034,15.74109686656849,-27.712685555521524,2161.868403238358,2230.076,2298.283596761642,6.117064778208634,0.927767600461892,,,75.86538090084048
2025-03-06 04:00:00,2290.33,2319.24,2281.39,2281.39,58.24582179,2223.0953274979356,55.307917520369564,-5.610843488635055,17.68147365350918,-23.292317142144235,2166.0791242518185,2243.0879999999997,2320.096875748181,6.8663267556316345,0.7486856198579469,,,72.03949993362681
2025-03-06 08:00:00,2283.51,2304.51,2279.88,2295.65,54.402609,2230.005296307656,56.60479255783939,0.5741374345611803,19.093163661364333,-18.519026226803152,2203.8488811750126,2264.8419999999996,2325.8351188249867,5.386081574342675,0.7525530797039627,2255.3,,67.2712449242089
2025-03-06 12:00:00,2292.15,2292.15,2210.67,2256.61,876.19050677,2232.5390776116888,52.143670508152304,2.2990753380963724,16.65448125191962,-14.355405913823247,2232.857885918267,2272.952,2313.0461140817333,3.527933197157977,0.2962045006570488,2250.741,,69.05129440667856
2025-03-06 16:00:00,2256.6,2263.41,2178.93,2203.53,846.53833575,2229.7763083153372,46.74895443389862,-0.6099798695395293,10.996340835426976,-11.606320704966505,2198.153959383607,2265.1220000000003,2332.0900406163937,5.9129742783296795,0.040138852554969975,2245.5054,,70.60135476237866
2025-03-06 20:00:00,2194.55,2227.44,2194.55,2202.38,99.30107715,2227.167136094829,46.636379052566404,-2.9739407317097175,6.905903978605432,-9.87984471031515,2170.358027671054,2247.912,2325.4659723289456,6.900089712492816,0.20644959482619804,2241.0178,,66.81441046785132
2025-03-07 00:00:00,2202.1,2226.91,2104.43,2150.0,603.50356906,2219.8178850381787,41.70963246211545,-8.97061729629604,0.7273819312152874,-9.697999227511328,2121.5077192541403,2221.634,2321.7602807458597,9.013751207071888,0.14228172930031602,2238.0442000000003,,72.40196242440204
2025-03-07 04:00:00,2148.5,2192.05,2148.5,2192.05,365.1768491,2217.1733245583523,46.587844723798355,-10.21222295463258,-0.41137898169700016,-9.80084397293558,2132.903160158115,2200.914,2268.9248398418854,6.180236014845211,0.43483391750044936,2235.185,,69.50697710200292
2025-03-07 08:00:00,2190.84,2209.36,2178.96,2194.98,399.76140416,2215.059674600414,46.9211725147216,-10.834880117664397,-0.8272289157830528,-10.007651201881345,2149.036924363573,2188.588,2228.1390756364276,3.614300694002472,0.5808069047066908,2232.425,,65.58434182130658
2025-03-07 12:00:00,2195.05,2255.58,2168.08,2208.62,2119.61589509,2214.4463722575174,48.53146462252324,-10.11115134092097,-0.08280011123170006,-10.02835122968927,2148.343954292129,2189.6059999999998,2230.8680457078704,3.7689014103789074,0.7304054449289371,2229.4339999999997,,67.7819266646269
2025-03-07 16:00:00,2207.16,2213.6,2144.35,2174.59,116.64800242,2210.6505272806107,44.8737643955434,-12.143544449273577,-1.6921545756674448,-10.451389873606132,2143.689170681023,2184.0480000000002,2224.4068293189775,3.695782264764997,0.3828261354504553,2225.8622,,67.92909677760022
2025-03-07 20:00:00,2175.3,2185.58,2114.62,2140.3,548.30447524,2203.95047706341,41.481213415129965,-16.332871876623358,-4.705185602413781,-11.627686274209577,2135.017898449905,2182.108,2229.1981015500955,4.3160193308576265,0.056085051594932045,2222.161,,68.23286101027831
2025-03-08 00:00:00,2141.82,2153.52,2110.14,2140.27,383.7307993,2197.885669724037,41.47825885488584,-19.43137203336073,-6.242948607320923,-13.188423426039808,2115.9868619297126,2171.752,2227.5171380702873,5.135497798117586,0.21772687121908021,2219.0706,,65.74260266492155
2025-03-08 04:00:00,2138.0,2152.01,2132.89,2137.96,442.30808446,2192.178463083653,41.234713535102735,-21.82180523840134,-6.906705449889223,-14.915099788512116,2104.927487696358,2160.348,2215.7685123036417,5.130702303854913,0.29801702411790254,2215.6800000000003,,61.07194918602051
2025-03-08 08:00:00,2133.86,2141.96,2127.7,2140.25,64.93619788,2187.232895170924,41.6007921943986,-23.263292162710968,-6.6785538993590805,-16.584738263351888,2118.700530855147,2146.674,2174.647469144853,2.606214930152689,0.3851769159067285,2215.5716,,56.38317106309566
2025-03-08 12:00:00,2142.2,2196.45,2138.92,2181.58,305.55338841,2186.694524202265,47.90802659301396,-20.830573460529195,-3.3966681577418463,-17.43390530278735,2114.5161065683233,2148.0719999999997,2181.627893431676,3.1242801388106543,0.9992863633362401,2217.1304,,56.498021130056216
2025-03-08 16:00:00,2182.11,2231.9,2163.83,2225.69,472.65151215,2190.4083790401446,53.66032414292873,-15.168465378073506,1.8123519397710766,-16.980817317844583,2096.370020354771,2165.15,2233.929979645229,6.353368556010355,0.9400989961924138,2219.104,,57.656736958549615
