timestamp,open,high,low,close,volume,EMA_20,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,SMA_50,SMA_200,ATRr_10
2025-06-25 02:15:00,2463.66,2465.55,2459.82,2462.63,413.87660087,,,,,,,,,,,,,
2025-06-25 02:20:00,2462.62,2463.21,2458.65,2462.17,134.93203092,,,,,,,,,,,,,
2025-06-25 02:25:00,2462.17,2463.21,2456.45,2456.91,259.06696465,,,,,,,,,,,,,
2025-06-25 02:30:00,2456.73,2459.4,2454.13,2455.31,152.98489038,,,,,,,,,,,,,
2025-06-25 02:35:00,2455.2,2458.07,2454.9,2458.06,116.92750108,,,,,,2453.213082113281,2459.016,2464.818917886719,0.47197073030180486,0.41762764710249595,,,
2025-06-25 02:40:00,2458.05,2458.05,2453.92,2455.81,162.65235114,,,,,,2452.752426140979,2457.652,2462.551573859021,0.39871990493536713,0.3120244685557076,,,
2025-06-25 02:45:00,2455.81,2461.69,2455.42,2458.28,65.89839932,,,,,,2454.513844072947,2456.8740000000003,2459.2341559270535,0.19212673723221102,0.7978616759773566,,,
2025-06-25 02:50:00,2458.12,2458.12,2453.31,2453.32,93.1871753,,,,,,2452.4665642707855,2456.156,2459.8454357292144,0.30042356668016507,0.11565938423277096,,,
2025-06-25 02:55:00,2453.31,2455.44,2451.73,2453.23,253.03574597,,,,,,2451.358639480709,2455.7400000000002,2460.1213605192916,0.3568260906522123,0.21355929408815144,,,
2025-06-25 03:00:00,2453.12,2453.74,2448.17,2453.38,747.39771091,,,,,,2450.823837189259,2454.804,2458.7841628107412,0.32427540534732296,0.3211128454146309,,,
2025-06-25 03:05:00,2453.1,2458.13,2451.53,2455.69,134.89969824,,,,,,2450.8230112459087,2454.78,2458.7369887540917,0.3223904996856358,0.6149864273759831,,,5.171254273789298
2025-06-25 03:10:00,2455.51,2458.96,2455.31,2456.74,84.31546059,,,,,,2451.5476908508153,2454.472,2457.396309149185,0.23828417265993374,0.8877838977167936,,,4.949558301056275
2025-06-25 03:15:00,2456.75,2457.6,2453.54,2457.23,72.69037488,,,,,,2451.91797601927,2455.254,2458.5900239807297,0.2717457322728977,0.7961609406008875,,,4.825590224570254
2025-06-25 03:20:00,2457.0,2460.23,2455.92,2459.18,155.88581545,,,,,,2452.633727568795,2456.4440000000004,2460.2542724312057,0.31022668794446345,0.8590294459776964,,,4.756458962956763
2025-06-25 03:25:00,2459.07,2462.18,2456.92,2456.92,175.31804514,,44.426875416163725,,,,2454.875181166627,2457.152,2459.428818833373,0.18532177361213303,0.44905172150735556,,,4.821749431684861
2025-06-25 03:30:00,2457.34,2459.9,2457.08,2458.13,98.99119873,,48.374528329288886,,,,2455.827112799978,2457.64,2459.452887200022,0.14753073680620699,0.6351435434025573,,,4.589822865174794
2025-06-25 03:35:00,2457.91,2458.06,2452.32,2454.41,79.96161703,,39.16367551529939,,,,2453.993393768477,2457.174,2460.354606231523,0.25888327253366206,0.0654916392029316,,,4.739593352288986
2025-06-25 03:40:00,2454.61,2454.61,2452.09,2453.08,59.69300848,,36.48861355670122,,,,2451.7869377884426,2456.344,2460.9010622115575,0.3710443009250677,0.1418745401673353,,,4.473208537472884
2025-06-25 03:45:00,2453.09,2455.38,2451.62,2452.89,264.77325378,,36.109163628989876,,,,2450.897165317179,2455.0860000000002,2459.2748346828216,0.34123730759911297,0.2378745920665868,,,4.389292307843966
2025-06-25 03:50:00,2453.31,2453.75,2447.53,2448.19,187.10743643,2456.078,28.275903574880694,,,,2446.9599310348544,2453.3399999999997,2459.720068965145,0.5201129044604708,0.09639934708116549,,,4.600955656927316
2025-06-25 03:55:00,2448.18,2448.46,2445.31,2445.76,199.84415485,2455.095333333333,25.228627267688648,,,,2444.2453945896145,2450.866,2457.4866054103854,0.5402666168109926,0.11438571826148931,,,4.435778391943432
2025-06-25 04:00:00,2445.75,2448.18,2445.75,2446.34,175.21592202,2454.261492063492,27.244068556678005,,,,2442.947063521332,2449.252,2455.556936478668,0.5148458777347508,0.2690698383836042,,,4.210557062556724
2025-06-25 04:05:00,2446.34,2448.97,2441.34,2441.56,354.94480587,2453.051826152683,21.984638219506582,,,,2439.5907461644942,2446.9480000000003,2454.3052538355064,0.6013412492219753,0.13383076617542317,,,4.589853351130373
2025-06-25 04:10:00,2441.36,2442.78,2439.0,2441.11,331.49897104,2451.914509376237,21.562613927249373,,,,2439.0290741511235,2444.592,2450.1549258488767,0.4551210057855546,0.187035195633325,,,4.500992317603375
2025-06-25 04:15:00,2440.9,2444.18,2437.1,2440.87,288.50991937,2450.862651340405,21.327466191917804,,,,2438.3218472766544,2443.128,2447.934152723346,0.3934425640691608,0.26509277482672683,,,4.781248092128666
2025-06-25 04:20:00,2441.16,2444.41,2441.16,2443.32,588.79491971,2450.1443035937,29.749696693485102,-5.962222696924073,,,2438.5615100833606,2442.6400000000003,2446.71848991664,0.33394113882026677,0.583364187959069,,,4.647523199805484
