timestamp,open,high,low,close,volume,EMA_20,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,SMA_50,SMA_200,ATRr_10
2024-08-31,0.5139,0.5197,0.5074,0.5139,850276.3,,,,,,,,,,,,,
2024-09-01,0.5132,0.5145,0.4845,0.4904,1502856.1,,,,,,,,,,,,,
2024-09-02,0.4896,0.5222,0.4894,0.5166,2282672.77,,,,,,,,,,,,,
2024-09-03,0.5164,0.5213,0.4932,0.4943,1582674.85,,,,,,,,,,,,,
2024-09-04,0.4944,0.5139,0.4676,0.4972,5130015.18,,,,,,0.4811163299033149,0.50248,0.5238436700966852,8.503291711783618,0.3764257270378997,,,
2024-09-05,0.4969,0.5027,0.4896,0.4974,3028814.49,,,,,,0.4810372769408779,0.49917999999999996,0.5173227230591221,7.269010400705997,0.4509445193480755,,,
2024-09-06,0.4972,0.5078,0.4684,0.481,4586515.8,,,,,,0.4745456597546753,0.4972999999999999,0.5200543402453246,9.151152320661437,0.1418265740895494,,,
2024-09-07,0.4806,0.5054,0.4796,0.501,2153007.66,,,,,,0.4803314477290944,0.49417999999999995,0.5080285522709055,5.604659140760669,0.7462351250364345,,,
2024-09-08,0.5008,0.5163,0.4968,0.5087,1658962.15,,,,,,0.4789697374258967,0.49706,0.5151502625741033,7.278904990988337,0.8217200400579862,,,
2024-09-09,0.5087,0.5325,0.5056,0.5241,3392683.79,,,,,,0.4742195535116823,0.50244,0.5306604464883177,11.233359799505482,0.883764303817208,,,
2024-09-10,0.5238,0.5408,0.516,0.5333,8138556.43,,,,,,0.4731270636972031,0.5096200000000001,0.5461129363027971,14.321626428631925,0.8244463504322744,,,0.02778761989328089
2024-09-11,0.5334,0.5341,0.5013,0.5145,3503135.12,,,,,,0.4936056345014879,0.51632,0.539034365498512,8.798561163043093,0.4599372476391815,,,0.02851808586640113
2024-09-12,0.5146,0.527,0.5107,0.5249,1660605.35,,,,,,0.5039046517918365,0.5211,0.5382953482081635,6.599634698968906,0.6104949999848208,,,0.026815383973337825
2024-09-13,0.5249,0.5404,0.5165,0.5373,2794438.22,,,,,,0.510953355742313,0.52682,0.5426866442576869,6.023554252946704,0.8302525672661628,,,0.026424484063758347
2024-09-14,0.5376,0.5399,0.5254,0.5307,1129906.83,,57.500975697337296,,,,0.5123000000000003,0.5281399999999999,0.5439799999999996,5.998409512629088,0.5808080808080829,,,0.02487832377772583
2024-09-15,0.5305,0.5406,0.5087,0.5112,2372688.59,,48.72536879092222,,,,0.5042000000000002,0.52372,0.5432399999999997,7.454364927823937,0.17930327868852128,,,0.02576254463283294
2024-09-16,0.5112,0.5174,0.4979,0.5105,2419166.46,,48.43957657392029,,,,0.5017002356280756,0.5229199999999999,0.5441397643719242,8.115874080901209,0.207348305515758,,,0.02499384938895085
2024-09-17,0.5105,0.5309,0.5046,0.5222,2675886.51,,53.36331979221968,,,,0.5012520469519645,0.5223799999999998,0.5435079530480352,8.089112541841338,0.4957402404390381,,,0.025150607242044723
2024-09-18,0.5221,0.5296,0.5013,0.5296,2054333.27,,56.21151272207108,,,,0.5035044411685118,0.52084,0.5381755588314882,6.65676938464334,0.7526598676498502,,,0.0255211652934174
2024-09-19,0.5295,0.5814,0.5295,0.5574,4253943.24,0.51481,64.88721776928783,,,,0.4918581352487953,0.52618,0.5605018647512047,13.04567438945026,0.9548121179648931,,,0.028571041864557143
2024-09-20,0.5576,0.5883,0.5499,0.5777,3470724.78,0.5207995238095238,69.62049040685,,,,0.4903438788669681,0.53948,0.5886161211330317,18.216104816872477,0.8889195882650434,,,0.029689973662853284
2024-09-21,0.5777,0.6238,0.5671,0.616,3604658.03,0.5298662358276643,76.1522608091266,,,,0.4924192018826074,0.5605800000000001,0.6287407981173927,24.3179557306335,0.9065386668782153,,,0.03272282817103629
2024-09-22,0.6159,0.6218,0.5834,0.6003,2209941.04,0.5365742133678868,69.55083062777598,,,,0.514932716724177,0.5762,0.6374672832758231,21.265978228331512,0.6966791957422248,,,0.03335255945876794
2024-09-23,0.5999,0.6239,0.5893,0.5991,3599990.13,0.5425290501899928,69.05807005956825,,,,0.5493186317051532,0.5901,0.6308813682948468,13.821849955887748,0.6103445075080679,,,0.033489434678957694
2024-09-24,0.5987,0.6182,0.585,0.6144,4240414.91,0.5493739025528506,71.8012733445337,,,,0.5739275499819125,0.6014999999999999,0.6290724500180873,9.167896930369874,0.7339291573932981,,,0.03345798237244483
2024-09-25,0.6147,0.634,0.5957,0.5985,5124977.77,0.5540525785001982,65.32017909086875,0.038723504799793806,,,0.5900054287826231,0.60566,0.6213145712173769,5.169425491984579,0.2713128037626417,,,0.03397963335420894
2024-09-26,0.5987,0.6446,0.5879,0.6202,7534517.76,0.5603523329287508,69.3821612828651,0.039586555343415264,,,0.588448961248728,0.6065,0.624551038751272,5.952527205695633,0.8794795465450578,,,0.036408608063846326
2024-09-27,0.6203,0.6808,0.6186,0.6677,7447022.17,0.5705759202688697,76.00686818114126,0.043600779497609654,,,0.5693381358952901,0.61998,0.6706218641047098,16.33661218255745,0.9711516928102365,,,0.0391469830422729
2024-09-28,0.6679,0.6731,0.6339,0.6477,3188847.28,0.5779210707194535,69.2160796838718,0.0446535103363932,,,0.5801760260076001,0.6296999999999999,0.6792239739923998,15.729386689661691,0.6817301657048209,,,0.03915257752391832
2024-09-29,0.6479,0.658,0.6321,0.6459,3231207.28,0.584395254460458,68.6218464205129,0.04482583779884308,,,0.5878695107026755,0.636,0.6841304892973246,15.135373992869354,0.6028454119679013,,,0.03776181297121865
2024-09-30,0.646,0.6536,0.5984,0.604,5188894.34,0.5862623730832716,56.46881003664429,0.04110756629165879,,,0.59231268036598,0.6371,0.68188731963402,14.05974560791714,0.1304757655685031,,,0.03958282654888912
2024-10-01,0.604,0.629,0.5336,0.5505,6537638.84,0.5828564327896266,45.41020589707245,0.03345812204766363,,,0.5394953742612811,0.62316,0.706824625738719,26.85173173461676,0.06576629992397166,,,0.04538594470419025
2024-10-02,0.5504,0.5637,0.525,0.5319,5179659.53,0.5780034391906146,42.308083864832966,0.02559991790154026,,,0.5004763484785053,0.596,0.6915236515214946,32.05491661795123,0.16448100036473062,,,0.044693576498723256
2024-10-03,0.5318,0.5439,0.5148,0.5343,9765100.23,0.5738412068867466,42.85058441338128,0.019342921286753634,-0.017423602635876514,0.03676652392263015,0.48402028891424137,0.57332,0.6626197110857588,31.1517864668104,0.281522249481147,,,0.04308449309604338
2024-10-04,0.5343,0.5683,0.5318,0.5656,10090927.42,0.5730563300403897,49.51775622588409,0.01671714990722839,-0.01603949921232141,0.0327566491195498,0.5045709347207602,0.55726,0.6099490652792398,18.91004747487341,0.5791435562179739,,,0.042407206524094236
2024-10-05,0.5656,0.5704,0.5427,0.5501,2702622.98,0.5708700128936859,46.61740878057937,0.013232945551107655,-0.015618962854753716,0.02885190840586137,0.5218910919315232,0.54648,0.5710689080684768,8.99901481059757,0.5736104260896591,,,0.04089872626503853
2024-10-06,0.5501,0.5637,0.5482,0.5599,1877151.21,0.569825249760954,48.66472090307971,0.01113411939686948,-0.014174231207193515,0.025308350604062994,0.5214969100809307,0.54836,0.5752230899190692,9.7976110289114,0.7147928632701354,,,0.038300315605003576
2024-10-07,0.5598,0.5756,0.5485,0.5495,3791644.9,0.5678895116884821,46.62128691998784,0.008533225750137374,-0.0134200998831405,0.021953325633277874,0.5305174533353347,0.5518799999999999,0.5732425466646651,7.7417361254856845,0.44429503098671785,,,0.037157104805819935
2024-10-08,0.5494,0.5573,0.5347,0.5403,2935189.81,0.565261939146722,44.828059044502766,0.005664340690730407,-0.013031187954037973,0.01869552864476838,0.5354552900733092,0.55308,0.5707047099266909,6.373294976021859,0.1374408414902197,,,0.03567433676871228
2024-10-09,0.5403,0.5482,0.5146,0.5212,2799566.73,0.5610655639898913,41.278267066377616,0.001828441106400236,-0.013493670030694517,0.015322111137094753,0.5180680272463021,0.5442,0.570331972753698,9.603812110877596,0.059926068024365176,,,0.03546343948284656
2024-10-10,0.5212,0.5294,0.5059,0.5252,3053611.85,0.5576497959908541,42.30859480717678,-0.0008786419423644221,-0.01296060246356734,0.012081960521202919,0.5101574743010863,0.53922,0.5682825256989138,10.77946875075619,0.2587959122127496,,,0.034249147222809605
2024-10-11,0.5251,0.5425,0.5228,0.5339,4527833.11,0.5553879106583918,44.58599832755255,-0.002295545847323832,-0.011502005094821402,0.00920645924749757,0.5135998530857382,0.5340199999999999,0.5544401469142617,7.647708667938186,0.4970617253513468,,,0.03277461712949604
2024-10-12,0.534,0.5451,0.529,0.5377,2331890.31,0.5537033477385449,45.59619783050705,-0.00307636177460191,-0.009826256817679584,0.006749895043077674,0.5170369497026086,0.53166,0.5462830502973914,5.500902944510181,0.7065232587306836,,,0.03108694979374605
2024-10-13,0.5377,0.5393,0.5188,0.5292,3392387.87,0.5513696955729692,43.67809731923112,-0.004331116569197491,-0.008864809289820131,0.004533692720622641,0.5176399322035826,0.5294399999999999,0.5412400677964172,4.457565652922821,0.4898305669026421,,,0.030016722836728935
2024-10-14,0.5293,0.5689,0.5185,0.5645,3638576.84,0.552620200756496,52.59661279254001,-0.0024488746952289198,-0.005586053932681249,0.003137179237452329,0.5103817027940022,0.5381,0.5658182972059979,10.302284782009973,0.9762197295851097,,,0.032075011293795926
2024-10-15,0.5648,0.583,0.5437,0.5681,4346746.6,0.5540944673511154,53.406918990083895,-0.0006590968772166583,-0.0030370208917351897,0.0023779240145185314,0.5141114507538329,0.54668,0.5792485492461672,11.915032284395677,0.8288448594700734,,,0.03280387163088467
2024-10-16,0.5681,0.5832,0.5554,0.5574,3730069.37,0.5544092799843425,50.63635502253948,-0.00010289947703945312,-0.0019846587932463877,0.0018817593162069345,0.5208247647693557,0.55138,0.5819352352306443,11.083185908318871,0.5985101236262531,,,0.032299522722790304
2024-10-17,0.5573,0.5657,0.5409,0.5465,2418795.9,0.5536560152239289,47.909751573523096,-0.000535475309071054,-0.0019337877002223909,0.0013983123911513369,0.5250229304514143,0.55314,0.5812570695485856,10.166348319986122,0.38192226098587156,,,0.03154423080060337
2024-10-18,0.5461,0.5723,0.5436,0.5638,1834183.14,0.5546221090121262,52.29993626913548,0.0005117712647967343,-0.000709232901083682,0.0012210041658804163,0.5448470581411753,0.56006,0.5752729418588247,5.432611455495738,0.6229216556109582,,,0.031257986437702605
2024-10-19,0.5637,0.5721,0.5561,0.5659,1039752.31,0.5556961938681142,52.81974612684079,0.0014939528111057587,0.00021835891618027388,0.0012755938949254848,0.5447632994507828,0.56034,0.5759167005492171,5.559731787563663,0.6784716854006497,0.549664,,0.0297234001128719
2024-10-20,0.5667,0.6198,0.5611,0.6127,4439319.71,0.5611251277854367,62.60104021108647,0.005979776497688549,0.003763346082210451,0.0022164304154780982,0.5237687964546995,0.5692600000000001,0.6147512035453007,15.982575113410586,0.97745494309402,0.55164,,0.03263607135441645
2024-10-21,0.613,0.6167,0.58,0.5878,6145170.2,0.5636655918058713,55.95431391378432,0.0074398403376302324,0.004178727937721708,0.003261112399908525,0.5296886955279484,0.57534,0.6209913044720515,15.869330994560283,0.6364692657099014,0.553588,,0.03304435801487615
2024-10-22,0.5878,0.5999,0.5723,0.5794,4468030.63,0.5651641068719787,53.87611488072054,0.007828895023195614,0.0036542260986296713,0.004174668924565943,0.5464425931049076,0.58192,0.6173974068950924,12.193224805846983,0.46448443924535304,0.5548439999999999,,0.032497639906982345
2024-10-23,0.58,0.5815,0.5424,0.5594,2196784.7,0.5646151443127426,49.19144948990412,0.006449050175439619,0.0018195050006989408,0.004629545174740678,0.5436421177070152,0.58104,0.6184378822929848,12.87273932706347,0.2106788048790227,0.5561459999999999,,0.03316036584531607
2024-10-24,0.5594,0.5691,0.5514,0.5608,1575243.37,0.5642517972353386,49.52232480968111,0.005406162614657206,0.0006212939519332217,0.0047848686627239845,0.5407925810178652,0.58002,0.6192474189821348,13.526229779019612,0.2550182946174292,0.557418,,0.03160908376811302
2024-10-25,0.561,0.562,0.4837,0.5059,10771390.02,0.5586944832129255,38.84057866784151,0.00014798959564354952,-0.003709503253664348,0.0038574928493078976,0.5016124268701991,0.5586599999999999,0.6157075731298007,20.423002588265064,0.037578926627126905,0.557588,,0.03629242799135797
2024-10-26,0.506,0.5191,0.4966,0.5136,3513405.44,0.5543997705259802,40.77025364448231,-0.0033591031069528654,-0.005773276765008611,0.0024141736580557452,0.4862132781699913,0.54382,0.6014267218300087,21.185951906884146,0.23770422061876678,0.55824,,0.034909397171144566
2024-10-27,0.5137,0.5242,0.5062,0.5193,1397964.59,0.5510569352377916,42.22350521721864,-0.005613844077853702,-0.006422414188727558,0.0008085701108738557,0.4848016170490941,0.5317999999999999,0.5787983829509058,17.675209834864937,0.36701670126547375,0.5586059999999999,,0.03321427892873356
2024-10-28,0.5192,0.5296,0.5028,0.5222,3208208.27,0.5483086556913352,42.98991396094976,-0.007085064564139487,-0.006314907740010674,-0.000770156824128813,0.48625811553216813,0.5243599999999999,0.5624618844678317,14.532719684122286,0.471654945284615,0.558876,,0.032571424843994
